Source	Contributors	VarID	Variable	Value	Description	Tags	Level	CellTissue	TissueContext	DataTerm	Complex	Dimensions	LinkedID	IndividualLevelData	InApp	Entrez	MPTerm	GOTerm	EFOTerm	VarWithinD	VarDvsCtrl	Relevance	Levels	MethodID	PrivateNote	PublicNote	DataSource	DataSourceLink
PMID28679961	Schludi et al. (2017)	Schludi17_panIN	panIN	PanIN lesions/(mm^2 tissue*10^3)	Pancreatic Intraepithelial Neoplasia lesions scored for density by group-blinded visual evaluation of stained sections		cell	pancreas	pancreas		0	1	yes	NA	no						1	PanIN is increased and correlated with higher pancreatic duct gland proliferation in T2D vs controls		Schludi et al. (2017)
PMID28679961	Schludi et al. (2017)	Schludi17_density.PDG	density.PDG	PDG cells/mm^2	Pancreatic duct gland density characterized by group-blinded visual evaluation of stained sections		cell	pancreas exocrine glandular cell	pancreas		0	1	yes	NA	no						0	PDGs in human pancreas are present in the head, body, and tail with a comparable abundance in individuals with T2DM and ND controls		Schludi et al. (2017)				https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5499368/figure/F2/
PMID28679961	Schludi et al. (2017)	Schludi17_replication.PDG	replication.PDG	Ki67+ PDG cells/mm^2	Pancreatic duct gland replication characterized by staining for Ki67+ PDGs		cell	pancreas exocrine glandular cell	pancreas		0	1	yes	NA	no						1	PDG replication was increased 2-fold in T2D vs controls and associated with increased pancreatic intraepithelial neoplasia		Schludi et al. (2017)
PMID28679961	Schludi et al. (2017)	Schludi17_replication.interduct	replication.interduct	Ki67+ interlobular duct cells/mm^2	Interlobular duct cell replication characterized by staining for Ki67+ duct cells		cell	pancreatic ductal cell	pancreas		0	1	yes	NA	no						1	Frequency of interlobular duct cells is increased in T2DM vs controls		Schludi et al. (2017)
PMID28679961	Schludi et al. (2017)	Schludi17_replication.intraduct	replication.intraduct	Ki67+ intralobular duct cells/mm^2	Intralobular duct cell replication characterized by staining for Ki67+ duct cells		cell	pancreatic ductal cell	pancreas		0	1	yes	NA	no						0	No difference between T2D vs controls in replication of intralobular duct cells		Schludi et al. (2017)
PMID28742858	Thivolet et al. (2017)	Thivolet17_Ip3r2	Ip3r2	pixels/islet	Expression of IP3R2 (as mean fluorescence intensity) in beta cells	mitochondria	protein	type B pancreatic cell	islet of Langerhans		0	1	yes	yes	yes	3709					1			Thivolet et al. (2017)			Table 2: Mean intensity levels in beta cells of IP3R2, TOM20, MFN-2 and VDAC-1 by indirect immunofluorescence and levels of ER-mitochondrial IP3R2-VDAC1 interactions quantified by in situ proximity ligation assay (PA).	https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5526536/table/pone.0182027.t002/
PMID28742858	Thivolet et al. (2017)	Thivolet17_Tom20	Tom20	pixels/islet	Expression of TOM20 (as mean fluorescence intensity) in beta cells	mitochondria	protein	type B pancreatic cell	islet of Langerhans		0	1	yes	yes	yes	9804					1			Thivolet et al. (2017)			Table 2: Mean intensity levels in beta cells of IP3R2, TOM20, MFN-2 and VDAC-1 by indirect immunofluorescence and levels of ER-mitochondrial IP3R2-VDAC1 interactions quantified by in situ proximity ligation assay (PA).	https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5526536/table/pone.0182027.t002/
PMID28742858	Thivolet et al. (2017)	Thivolet17_Mfn2	Mfn2	pixels/islet	Expression of MFN-2 (as mean fluorescence intensity) in beta cells	mitochondria	protein	type B pancreatic cell	islet of Langerhans		0	1	yes	yes	yes	9927					1			Thivolet et al. (2017)			Table 2: Mean intensity levels in beta cells of IP3R2, TOM20, MFN-2 and VDAC-1 by indirect immunofluorescence and levels of ER-mitochondrial IP3R2-VDAC1 interactions quantified by in situ proximity ligation assay (PA).	https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5526536/table/pone.0182027.t002/
PMID28742858	Thivolet et al. (2017)	Thivolet17_Vdac1	Vdac1	pixels/islet	Expression of VDAC-1 (as mean fluorescence intensity) in beta cells	mitochondria	protein	type B pancreatic cell	islet of Langerhans		0	1	yes	yes	yes	7416					1			Thivolet et al. (2017)			Table 2: Mean intensity levels in beta cells of IP3R2, TOM20, MFN-2 and VDAC-1 by indirect immunofluorescence and levels of ER-mitochondrial IP3R2-VDAC1 interactions quantified by in situ proximity ligation assay (PA).	https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5526536/table/pone.0182027.t002/
PMID28742858	Thivolet et al. (2017)	Thivolet17_Ip3r2.Vdac1	Ip3r2.Vdac1	dots/nucleus	Levels of ER-mitochondrial IP3R2-VDAC1 interactions (quantified by in situ proximity ligation) in beta cells	mitochondria	protein	type B pancreatic cell	islet of Langerhans		0	1	yes	yes	yes						1			Thivolet et al. (2017)			Table 2: Mean intensity levels in beta cells of IP3R2, TOM20, MFN-2 and VDAC-1 by indirect immunofluorescence and levels of ER-mitochondrial IP3R2-VDAC1 interactions quantified by in situ proximity ligation assay (PA).	https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5526536/table/pone.0182027.t002/
PMID28761107	Sebastiani et al. (2017)	Sebastiani17_miRs.Treg.PLN	miRs.Treg.PLN	dCT	microRNA expression of Tregs from pancreatic lymph node (384 miRs measured)	miRNA	transcript	regulatory T cell	pancreatic lymph node		1	384	yes	NA	no						1			Sebastiani et al. (2017)				https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5537269/figure/Fig1/
PMID28761107	Sebastiani et al. (2017)	Sebastiani17_miRs.Treg.PB	miRs.Treg.PB	dCT	microRNA expression of Tregs from peripheral blood (384 miRs measured)	miRNA	transcript	regulatory T cell	blood		1	384	yes	NA	no						1			Sebastiani et al. (2017)				https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5537269/figure/Fig1/
PMID28761107	Sebastiani et al. (2017)	Sebastiani17_miR125.Treg.PB	miR125.Treg.PB	2^-dCT	miR-125a-5p relative expression measured by real time-PCR in Treg cells purified from peripheral blood	miRNA	transcript	regulatory T cell	blood		0	1	yes	NA	no						1			Sebastiani et al. (2017)				https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5537269/figure/Fig2/
PMID28761107	Sebastiani et al. (2017)	Sebastiani17_miR125.Treg.PLN	miR125.Treg.PLN	2^-dCT	miR-125a-5p relative expression measured by real time-PCR in Treg cells purified from pancreatic lymph node	miRNA	transcript	regulatory T cell	pancreatic lymph node		0	1	yes	NA	no						1			Sebastiani et al. (2017)				https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5537269/figure/Fig2/
PMID28761107	Sebastiani et al. (2017)	Sebastiani17_miR125.Tconv.PB	miR125.Tconv.PB	2^-dCT	miR-125a-5p relative expression measured by real time-PCR in Tconv cells purified from peripheral blood	miRNA	transcript	helper T cell	blood		0	1	yes	NA	no						1			Sebastiani et al. (2017)				https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5537269/figure/Fig2/
PMID28761107	Sebastiani et al. (2017)	Sebastiani17_miR125.Tconv.PLN	miR125.Tconv.PLN	2^-dCT	miR-125a-5p relative expression measured by real time-PCR in Tconv cells purified from pancreatic lymph node	miRNA	transcript	helper T cell	pancreatic lymph node		0	1	yes	NA	no						1			Sebastiani et al. (2017)				https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5537269/figure/Fig2/
PMID28761107	Sebastiani et al. (2017)	Sebastiani17_CCL2.Ins	CCL2.Ins	% colocalization rate	Colocalization analysis between CCL2/Insulin by staining	cytokine	protein	type B pancreatic cell	islet of Langerhans		0	1	yes	NA	no				CCL2 measurement					Sebastiani et al. (2017)	CCL2 is primarily expressed by insulin-producing cells in pancreatic islets and and might serve as potential attractant of CCR2-expressing cells.
PMID28761107	Sebastiani et al. (2017)	Sebastiani17_CCL2.Gcg	CCL2.Gcg	% colocalization rate	Colocalization analysis between CCL2/Glucagon by staining	cytokine	protein	pancreatic A cell	islet of Langerhans		0	1	yes	NA	no				CCL2 measurement					Sebastiani et al. (2017)
PMID28782056	Moin et al. (2017)	Moin17_CgA.cells	CgA.cells	%	Presence and frequency of CPHN cells identified by anti-chromogranin A staining (%CPHN of endocrine cells)		protein	pancreatic endocrine cell	islet of Langerhans		0	1	yes	NA	no					1* freq differs in adult but not children	0			Moin et al. (2017)
PMID28782056	Moin et al. (2017)	Moin17_Ki67.CgA.cells	Ki67.CgA.cells	%	Frequency of replicating CPHN cells identified with Ki67+ staining		protein	pancreatic endocrine cell	islet of Langerhans		0	1	yes	NA	no					1* freq differs in adult but not children	0			Moin et al. (2017)
PMID28782056	Moin et al. (2017)	Moin17_Nkx61.CgA.cells	Nkx61.CgA.cells	%	Frequency of replicating CPHN cells identified with endocrine markers by Nkx6.1+ staining and reported as % of CPHN cells		protein	pancreatic endocrine cell	islet of Langerhans		0	1	yes	NA	no					1* freq differs in adult but not children	0			Moin et al. (2017)
PMID28782056	Moin et al. (2017)	Moin17_Nkx22.CgA.cells	Nkx22.CgA.cells	%	Frequency of replicating CPHN cells identified with endocrine markers by Nkx2.2+ staining and reported as % of CPHN cells		protein	pancreatic endocrine cell	islet of Langerhans		0	1	yes	NA	no					1* freq differs in adult but not children	0			Moin et al. (2017)
PMID28877242	Nyalwidhe et al. (2017)	Nyalwidhe17_Proteomics	Proteomics	LFQ intensity	Proteomics of islet tissue, expression data for ~1500 proteins 	islet parameters	protein	islet of Langerhans	islet of Langerhans		1	1500	yes	yes	yes						1			Nyalwidhe et al. (2017)			S4 Table: Qualitative and quantitative comparisons between non-diabetes versus autoantibody cases and T1D cases.	https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5587329/bin/pone.0183908.s006.xlsx
PMID28877460	Wasserfall et al. (2017)	Wasserfall17_Ins.pos.prct	Ins.pos.prct	%	% Ins+ average, Aperio calc area	beta cell parameters	protein	islet of Langerhans	islet of Langerhans		0	1	yes	yes	yes									Wasserfall et al. (2017)
PMID28877460	Wasserfall et al. (2017)	Wasserfall17_Ins	Ins	uIU/ug	Ins protein concentration	beta cell parameters	protein	islet of Langerhans	islet of Langerhans		0	1	yes	yes	yes					1	1			Wasserfall et al. (2017)				https://ars.els-cdn.com/content/image/1-s2.0-S1550413117304989-mmc2.xlsx
PMID28877460	Wasserfall et al. (2017)	Wasserfall17_Cpeptide	Cpeptide	pM/ug	Cpeptide protein concentration	beta cell parameters	protein	islet of Langerhans	islet of Langerhans		0	1	yes	yes	yes					1	1			Wasserfall et al. (2017)				https://ars.els-cdn.com/content/image/1-s2.0-S1550413117304989-mmc2.xlsx
PMID28877460	Wasserfall et al. (2017)	Wasserfall17_ProIns	ProIns	pM/ug	Proinsulin ELISA normalized against total protein	beta cell parameters	protein	islet of Langerhans	islet of Langerhans		0	1	yes	yes	yes					1	1			Wasserfall et al. (2017)				https://ars.els-cdn.com/content/image/1-s2.0-S1550413117304989-mmc2.xlsx
PMID28877460	Wasserfall et al. (2017)	Wasserfall17_Amylin	Amylin	pg/ug	Islet amyloid polypeptide ELISA normalized against total protein	amyloid	protein	islet of Langerhans	islet of Langerhans		0	1	yes	yes	yes					0	0			Wasserfall et al. (2017)				https://ars.els-cdn.com/content/image/1-s2.0-S1550413117304989-mmc2.xlsx
PMID28877460	Wasserfall et al. (2017)	Wasserfall17_Glucagon	Glucagon	pmol/L/ug	Glucagon ELISA normalized against total protein	alpha cell parameters	protein	islet of Langerhans	islet of Langerhans		0	1	yes	yes	yes					1	1			Wasserfall et al. (2017)				https://ars.els-cdn.com/content/image/1-s2.0-S1550413117304989-mmc2.xlsx
PMID28877460	Wasserfall et al. (2017)	Wasserfall17_GCGpos.INSneg	GCGpos.INSneg	count	Count of glucagon-positive, insulin-negative cells	alpha cell parameters	cell	pancreatic A cell	islet of Langerhans		0	1	yes	yes	yes									Wasserfall et al. (2017)
PMID28877460	Wasserfall et al. (2017)	Wasserfall17_GCGpos.INSpos	GCGpos.INSpos	count	Count of glucagon-positive, insulin-positive cells		cell	type B pancreatic cell|pancreatic A cell	islet of Langerhans		0	1	yes	yes	yes									Wasserfall et al. (2017)
PMID28877460	Wasserfall et al. (2017)	Wasserfall17_INSpos.single	INSpos.single	count	Count of insulin-positive single cells	beta cell parameters	cell	type B pancreatic cell	islet of Langerhans		0	1	yes	yes	yes									Wasserfall et al. (2017)
PMID28877460	Wasserfall et al. (2017)	Wasserfall17_INSpos.cluster	INSpos.cluster	count	Count of insulin-positive clusters containing 2-5 cells	beta cell parameters	cell	type B pancreatic cell	islet of Langerhans		0	1	yes	yes	yes									Wasserfall et al. (2017)
PMID28878130	Levet et al. (2017)	Levet17_Env03	Env03	% positive staining area	HERV-W-Env protein expression in pancreas as percent positive area of total pancreatic tissue area	viral-related	protein	pancreas	pancreas		0	1	yes	yes	yes					1	1			Levet et al. (2017)				https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5621895/figure/F1/
PMID28878130	Levet et al. (2017)	Levet17_CD3.cells.islet.prct	CD3.cells.islet.prct	%	CD3+ cells as percent of total cells counted in islet	insulitis parameters	cell	T cell	islet of Langerhans		0	1	yes	yes	yes									Levet et al. (2017)
PMID28878130	Levet et al. (2017)	Levet17_CD3.cells.islet	CD3.cells.islet	count	Mean CD3+ cells in islet per mm^2	insulitis parameters	cell	T cell	islet of Langerhans		0	1	yes	yes	yes									Levet et al. (2017)
PMID28878130	Levet et al. (2017)	Levet17_CD68.cells.islet.prct	CD68.cells.islet.prct	%	CD68+ cells as percent of total cells counted in islet	leukocyte infiltration	cell	macrophage	islet of Langerhans		0	1	yes	yes	yes									Levet et al. (2017)
PMID28878130	Levet et al. (2017)	Levet17_CD68.cells.islet	CD68.cells.islet	count	Mean CD68+ cells in islet per mm^2	leukocyte infiltration	cell	macrophage	islet of Langerhans		0	1	yes	yes	yes									Levet et al. (2017)
PMID28878130	Levet et al. (2017)	Levet17_CD3.cells.exocrine.prct	CD3.cells.exocrine.prct	%	CD3+ cells as percent of total cells counted in exocrine pancreas	insulitis parameters	cell	T cell	exocrine pancreas		0	1	yes	yes	yes									Levet et al. (2017)
PMID28878130	Levet et al. (2017)	Levet17_CD3.cells.exocrine	CD3.cells.exocrine	count	Mean CD3+ cells in exocrine pancreas per mm^2	insulitis parameters	cell	T cell	exocrine pancreas		0	1	yes	yes	yes									Levet et al. (2017)
PMID28878130	Levet et al. (2017)	Levet17_CD68.cells.exocrine.prct	CD68.cells.exocrine.prct	%	CD68+ cells as percent of total cells counted in exocrine pancreas	leukocyte infiltration	cell	macrophage	exocrine pancreas		0	1	yes	yes	yes									Levet et al. (2017)
PMID28878130	Levet et al. (2017)	Levet17_CD68.cells.exocrine	CD68.cells.exocrine	count	Mean CD68+ cells in exocrine pancreas per mm^2	leukocyte infiltration	cell	macrophage	exocrine pancreas		0	1	yes	yes	yes									Levet et al. (2017)
PMID29128936	Kusmartseva et al. (2017)	Kusmartseva17_hosp.bin	hosp.bin	(level)	hospitalisation time, binned	clinical	other	NA	NA		0	1	yes	yes	yes									Kusmartseva et al. (2017)				https://doi.org/10.5281/zenodo.1034422
PMID29128936	Kusmartseva et al. (2017)	Kusmartseva17_Ki67.cells.prct	Ki67.cells.prct	%	Mean Ki67+ cells as percentage of total islet cells counted	proliferation	cell	islet of Langerhans	islet of Langerhans		0	1	yes	yes	yes		abnormal pancreas regeneration							Kusmartseva et al. (2017)				https://doi.org/10.5281/zenodo.1034422
PMID29128936	Kusmartseva et al. (2017)	Kusmartseva17_Ki67.Ins.cells.prct	Ki67.Ins.cells.prct	%	Mean Ki67+/Ins+ cells as percentage of total islet cells counted	beta cell parameters	cell	islet of Langerhans	islet of Langerhans		0	1	yes	yes	yes		abnormal pancreatic beta cell proliferation							Kusmartseva et al. (2017)				https://doi.org/10.5281/zenodo.1034422
PMID29128936	Kusmartseva et al. (2017)	Kusmartseva17_CD45.cells.prct	CD45.cells.prct	%	Mean CD45+ cells as percentage of total islet cells counted	insulitis parameters	cell	leukocyte	islet of Langerhans		0	1	yes	yes	yes		insulitis							Kusmartseva et al. (2017)				https://doi.org/10.5281/zenodo.1034422
PMID29128936	Kusmartseva et al. (2017)	Kusmartseva17_CD68.cells.prct	CD68.cells.prct	%	Mean CD68+ cells as percentage of total islet cells counted	leukocyte infiltration	cell	macrophage	islet of Langerhans		0	1	yes	yes	yes									Kusmartseva et al. (2017)				https://doi.org/10.5281/zenodo.1034422
PMID29222447	Bogdani et al. (2017)	Bogdani17_Ki67.Ins.cells	Ki67.Ins.cells	% Ki67+/Ins+ cells	Beta-cell proliferation	beta cell parameters	cell	type B pancreatic cell	islet of Langerhans		0	1	yes	yes	no		abnormal pancreatic beta cell proliferation							Bogdani et al. (2014)				https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5722914/figure/Fig3/
PMID29222447	Bogdani et al. (2017)	Bogdani17_CK19.Ins.cells	CK19.Ins.cells	% CK19+/Ins+ cells	Beta-cell neogenesis	beta cell parameters	cell	type B pancreatic cell	islet of Langerhans		0	1	yes	yes	no		abnormal pancreatic beta cell proliferation							Bogdani et al. (2014)				https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5722914/figure/Fig3/
PMID29222447	Bogdani et al. (2017)	Bogdani17_CF.grade	CF.grade	grade	Cystic fibrosis histopathologic grade based on staining	other autoimmune disease	cell	NA	NA		0	1	yes	yes	no									Klöppel and Maillet (1991)				https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5722914/figure/Fig2/
PMID29222447	Bogdani et al. (2017)	Bogdani17_Ins	Ins	% Ins+ cells	Percent of insulin-positive cells in islet	islet parameters	cell	type B pancreatic cell	islet of Langerhans		0	1	yes	yes	no									Bogdani et al. (2014)				https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5722914/figure/Fig2/
PMID29222447	Bogdani et al. (2017)	Bogdani17_Synaptophysin	Synaptophysin	% Syn+ area stained	Relative pancreas synaptophysin area stained	neuroendocrine cell parameters	protein	neuroendocrine cell	islet of Langerhans		0	1	yes	yes	no									Bogdani et al. (2014)				https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5722914/figure/Fig2/
PMID29222447	Bogdani et al. (2017)	Bogdani17_CFTR.mut	CFTR.mut	Positive/Negative	Genotyping for 159 CFTR variants	other autoimmune disease	gene	NA	NA		1	159	yes	yes	no				genotype					Bogdani et al. (2014)
PMID29326366	Lam et al. (2018)	Lam18_Ki67.Syn.prct	Ki67.Syn.prct	Ki67+Syn+ (% total Syn+)	Synaptophysin cell proliferation; Syn+Ki67+ cells as % of total Syn+ cells	neuroendocrine cell parameters	cell	neuroendocrine cell	islet of Langerhans		0	1	yes	yes	yes									Lam et al. (2018)			Supplemental Table 7. Individual islet endocrine and α-cell proliferation from non-diabetic pancreata. & Supplemental Table 8. Individual islet endocrine and α-cell proliferation from T1D pancreta.	http://diabetes.diabetesjournals.org/highwire/filestream/80633/field_highwire_adjunct_files/0/DB171114SupplementaryData.pdf
PMID29326366	Lam et al. (2018)	Lam18_Ki67.Gcg.prct	Ki67.Gcg.prct	Ki67+alpha cells (% total alpha cells)	Alpha cell proliferation; Ki67+alpha cells as % of total alpha cells	alpha cell parameters	cell	pancreatic A cell	islet of Langerhans		0	1	yes	yes	yes									Lam et al. (2018)			Supplemental Table 7. Individual islet endocrine and α-cell proliferation from non-diabetic pancreata. & Supplemental Table 8. Individual islet endocrine and α-cell proliferation from T1D pancreta.	http://diabetes.diabetesjournals.org/highwire/filestream/80633/field_highwire_adjunct_files/0/DB171114SupplementaryData.pdf
PMID29326366	Lam et al. (2018)	Lam18_Ki67.Syn.intraislet.prct	Ki67.Syn.intraislet.prct	Ki67+Syn+ (% total Ki67+)	Synaptophysin cell proliferation; Syn+Ki67+ cells in as percent of total intraislet Ki67+ cells	neuroendocrine cell parameters	cell	neuroendocrine cell	islet of Langerhans		0	1	yes	yes	yes									Lam et al. (2018)			Supplemental Table 9. Individual synaptophysin cell proliferation expressed as % of intraislet Ki67+ cells in non-diabetic and T1D pancreata.	http://diabetes.diabetesjournals.org/highwire/filestream/80633/field_highwire_adjunct_files/0/DB171114SupplementaryData.pdf
PMID29326366	Lam et al. (2018)	Lam18_alpha.cells	alpha.cells	Alpha cells (per islet)	Alpha cell abundance; number of alpha cells per islet	alpha cell parameters	cell	pancreatic A cell	islet of Langerhans		0	1	yes	yes	yes									Lam et al. (2018)			Supplemental Table 11. Average α-cell number per islet cross section of non-diabetic and T1D samples.	http://diabetes.diabetesjournals.org/highwire/filestream/80633/field_highwire_adjunct_files/0/DB171114SupplementaryData.pdf
PMID29326366	Lam et al. (2018)	Lam18_Ki67.alpha.cells	Ki67.alpha.cells	Ki67+alpha-cells (per islet)	Alpha cell proliferation; number of Ki67+ alpha cells per islet	alpha cell parameters	cell	pancreatic A cell	islet of Langerhans		0	1	yes	yes	yes									Lam et al. (2018)			Supplemental Table 11. Average α-cell number per islet cross section of non-diabetic and T1D samples.	http://diabetes.diabetesjournals.org/highwire/filestream/80633/field_highwire_adjunct_files/0/DB171114SupplementaryData.pdf
PMID29326366	Lam et al. (2018)	Lam18_Ki67.alpha.cells.prct	Ki67.alpha.cells.prct	Ki67+ alpha-cells (% total Ki67+)	Alpha cell proliferation; Ki67+ alpha cell as percent of total intraislet Ki67+ cells	alpha cell parameters	cell	pancreatic A cell	islet of Langerhans		0	1	yes	yes	yes									Lam et al. (2018)			Supplemental Table 12. Individual α-cell proliferation expressed as % of intraislet Ki67+ cells in non-diabetic and T1D pancreata.	http://diabetes.diabetesjournals.org/highwire/filestream/80633/field_highwire_adjunct_files/0/DB171114SupplementaryData.pdf
PMID29326366	Lam et al. (2018)	Lam18_Ki67.PP.prct	Ki67.PP.prct	Ki67+PP+ cells (% total PP+)	PP cell proliferation; Ki67+ PP cells as percent of total PP+ cells		cell	progenitor cell of endocrine pancreas	islet of Langerhans		0	1	yes	yes	yes									Lam et al. (2018)			Supplemental Table 13. Individual PP, somatostatin, and ghrelin cell proliferation from non-diabetic and T1D pancreta.	http://diabetes.diabetesjournals.org/highwire/filestream/80633/field_highwire_adjunct_files/0/DB171114SupplementaryData.pdf
PMID29326366	Lam et al. (2018)	Lam18_Ki67.Sst.prct	Ki67.Sst.prct	Ki67+Somatostatin+ cells (% total Sst+)	Somatostatin cell proliferation; Ki67+ Sst+ cells as percent of total Sst+ cells	somatostatin cell parameters	cell	pancreatic D cell	islet of Langerhans		0	1	yes	yes	yes									Lam et al. (2018)			Supplemental Table 13. Individual PP, somatostatin, and ghrelin cell proliferation from non-diabetic and T1D pancreta.	http://diabetes.diabetesjournals.org/highwire/filestream/80633/field_highwire_adjunct_files/0/DB171114SupplementaryData.pdf
PMID29326366	Lam et al. (2018)	Lam18_Ki67.Grh.prct	Ki67.Grh.prct	Ki67+Ghrelin+ cells (% total Grh+)	Ghrelin cell proliferation; Ki67+ Grh+ cells as percent of total Grh+ cells		cell	pancreatic epsilon cell	islet of Langerhans		0	1	yes	yes	yes									Lam et al. (2018)			Supplemental Table 13. Individual PP, somatostatin, and ghrelin cell proliferation from non-diabetic and T1D pancreta.	http://diabetes.diabetesjournals.org/highwire/filestream/80633/field_highwire_adjunct_files/0/DB171114SupplementaryData.pdf
PMID29326366	Lam et al. (2018)	Lam18_Ki67.Sox9.prct.1	Ki67.Sox9.prct.1	Ki67+Sox9Cyt+ cells (% total Sox9Cyt+)	Sox9 cell proliferation; Ki67+Sox9Cyt+ cells as % of total Sox9Cyt+ cells		cell	islet of Langerhans	islet of Langerhans		0	1	yes	yes	yes									Lam et al. (2018)			Supplemental Table 16. Individual cytoplasmic Sox9 cell proliferation from non-diabetic and T1D samples.	http://diabetes.diabetesjournals.org/highwire/filestream/80633/field_highwire_adjunct_files/0/DB171114SupplementaryData.pdf
PMID29326366	Lam et al. (2018)	Lam18_Ki67.Sox9.prct.2	Ki67.Sox9.prct.2	Ki67+ Sox9Cyt+ cells (% total intraislet Ki67+)	Sox9 cell proliferation; Ki67+Sox9Cyt+ cells as % of total intraislet Ki67+ cells		cell	islet of Langerhans	islet of Langerhans		0	1	yes	yes	yes									Lam et al. (2018)			Supplemental Table 16. Individual cytoplasmic Sox9 cell proliferation from non-diabetic and T1D samples.	http://diabetes.diabetesjournals.org/highwire/filestream/80633/field_highwire_adjunct_files/0/DB171114SupplementaryData.pdf
PMID29326366	Lam et al. (2018)	Lam18_islet.mass	islet.mass	Islet endocrine mass (g)	Islet endocrine mass	islet parameters	cell	islet of Langerhans	islet of Langerhans		0	1	yes	yes	yes									Lam et al. (2018)			Supplemental Table 23. Control and T1D Islet Cell Area & Mass.	http://diabetes.diabetesjournals.org/highwire/filestream/80633/field_highwire_adjunct_files/0/DB171114SupplementaryData.pdf
PMID29352311	Bonnet-Serrano et al. (2018)	BonnetSerrano18_alpha.mass	alpha.mass	g	Mass of alpha cells	alpha cell parameters	cell	pancreatic A cell	islet of Langerhans		0	1	yes	yes	yes		abnormal pancreatic alpha cell mass							Bonnet-Serrano et al. (2018)
PMID29352311	Bonnet-Serrano et al. (2018)	BonnetSerrano18_beta.mass	beta.mass	g	Mass of beta cells	beta cell parameters	cell	type B pancreatic cell	islet of Langerhans		0	1	yes	yes	yes		abnormal pancreatic beta cell mass							Bonnet-Serrano et al. (2018)
PMID29415062	Simeonovic et al. (2018)	Simeonovic18_HS	HS	mean % islet area stained	Expression of heparan sulfate	HSPG core proteins	protein	islet of Langerhans	islet of Langerhans		0	1	yes	yes	yes		abnormal extracellular matrix morphology				1	Significantly higher in T1D		Simeonovic et al. (2018)		Mean % was manually calculated from multiple stains per case raw data available.	S1 Table: Percentage of islet area stained for HS, HSPGs (Col18 and Sdc1), insulin and glucagon in normal healthy and T1D human pancreases.	https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5802856/bin/pone.0191360.s006.xlsx
PMID29415062	Simeonovic et al. (2018)	Simeonovic18_Col18	Col18	mean % islet area stained	Expression on collagen type XVIII	HSPG core proteins	protein	islet of Langerhans	islet of Langerhans		0	1	yes	yes	yes	80781	abnormal extracellular matrix morphology				1	Significantly higher in T1D		Simeonovic et al. (2018)		Mean % was manually calculated from multiple stains per case raw data available.	S1 Table: Percentage of islet area stained for HS, HSPGs (Col18 and Sdc1), insulin and glucagon in normal healthy and T1D human pancreases.	https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5802856/bin/pone.0191360.s006.xlsx
PMID29415062	Simeonovic et al. (2018)	Simeonovic18_Sdc1	Sdc1	mean % islet area stained	Expression of syndecan-1	HSPG core proteins	protein	islet of Langerhans	islet of Langerhans		0	1	yes	yes	yes	6382	abnormal extracellular matrix morphology				1	Significantly higher in T1D		Simeonovic et al. (2018)		Mean % was manually calculated from multiple stains per case raw data available.	S1 Table: Percentage of islet area stained for HS, HSPGs (Col18 and Sdc1), insulin and glucagon in normal healthy and T1D human pancreases.	https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5802856/bin/pone.0191360.s006.xlsx
PMID29415062	Simeonovic et al. (2018)	Simeonovic18_Ins	Ins	mean % islet area stained	Expression of insulin	beta cell parameters	protein	islet of Langerhans	islet of Langerhans		0	1	yes	yes	yes		abnormal pancreatic beta cell number				1	Significantly lower in T1D		Simeonovic et al. (2018)		Mean % was manually calculated from multiple stains per case raw data available.	S1 Table: Percentage of islet area stained for HS, HSPGs (Col18 and Sdc1), insulin and glucagon in normal healthy and T1D human pancreases.	https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5802856/bin/pone.0191360.s006.xlsx
PMID29415062	Simeonovic et al. (2018)	Simeonovic18_Gcg	Gcg	mean % islet area stained	Expression of glucagon	alpha cell parameters	protein	islet of Langerhans	islet of Langerhans		0	1	yes	yes	yes		abnormal pancreatic alpha cell number				1	Significantly higher in T1D		Simeonovic et al. (2018)		Mean % was manually calculated from multiple stains per case raw data available.	S1 Table: Percentage of islet area stained for HS, HSPGs (Col18 and Sdc1), insulin and glucagon in normal healthy and T1D human pancreases.	https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5802856/bin/pone.0191360.s006.xlsx
